1939,Sidney Buchman
1939,"Charles Brackett, Billy Wilder, Walter Reisch"
1939,"Charles MacArthur, Ben Hecht"
1939,
1940,The Great Dictator
1940,The Grapes of Wrath
1940,Abe Lincoln in Illinois
1940,Rebecca
1940,The Philadelphia Story
1940,Foreign Correspondent
1940,The Westerner
1940,They Knew What They Wanted
1940,The Letter
1940,Kitty Foyle
1940,Our Town
1940,"All This, and Heaven Too"
1940,Primrose Path
1940,"Hans Dreier, Robert Usher"
1940,"Lionel Banks, Robert Peterson"
1940,John Otterson
1940,John Victor Mackay
1940,Alexander Golitzen
1940,"Richard Day, Joseph C. Wright"
1940,"Van Nest Polglase, Mark-Lee Kirk"
1940,John DuCasse Schulze
1940,Lewis J. Rachmil
1940,"Cedric Gibbons, Paul Groesse"
1940,Lyle Wheeler
1940,Anton Grot
1940,James Basevi
1940,"Cedric Gibbons, John S. Detlie"
1940,"Hans Dreier, Roland Anderson"
1940,Vincent Korda
1940,James Wong Howe
1940,Ernest Haller
1940,"Charles B. Lang, Jr."
1940,Harold Rosson
1940,Rudolph Maté
1940,Gaetano (Tony) Gaudio
1940,Gregg Toland
1940,George Barnes
1940,Joseph Valentine
1940,Joseph Ruttenberg
1940,"Oliver T. Marsh, Allen Davey"
1940,"Arthur Miller, Ray Rennahan"
1940,"Leon Shamroy, Ray Rennahan"
1940,"Victor Milner, W. Howard Greene"
1940,"Sidney Wagner, William V. Skall"
1940,Georges Périnal
1940,John Ford
1940,Sam Wood
1940,William Wyler
1940,George Cukor
1940,Alfred Hitchcock
1940,Robert Simpson
1940,Warren Low
1940,Sherman Todd
1940,Anne Bauchens
1940,Hal C. Kern
1940,Victor Young
1940,Louis Gruenberg
1940,Meredith Willson
1940,Frank Skinner
1940,Richard Hageman
1940,Max Steiner
1940,Alfred Newman
1940,Roy Webb
1940,Werner Heymann
1940,Aaron Copland
1940,"Leigh Harline, Paul J. Smith, Ned Washington"
1940,Franz Waxman
1940,Miklos Rozsa
1940,Herbert Stothart
1940,Cy Feuer
1940,Anthony Collins
1940,Erich Wolfgang Korngold
1940,Artie Shaw
1940,Charles Previn
1940,"Roger Edens, Georgie Stoll"
1940,Music by Harry Warren; Lyrics by Mack Gordon
1940,Music by Jimmy McHugh; Lyrics by Johnny Mercer
1940,Music and Lyrics by Chet Forrest and Bob Wright
1940,Music by Artie Shaw; Lyrics by Johnny Mercer
1940,Music by James Monaco; Lyrics by John Burke
1940,Music and Lyrics by Roger Edens and Arthur Freed
1940,Music by Robert Stolz; Lyrics by Gus Kahn
1940,Music by Leigh Harline; Lyrics by Ned Washington
1940,Music by Jule Styne; Lyrics by Walter Bullock
1940,Warner Brothers
1940,Walter Wanger (production company)
1940,20th Century-Fox
1940,Charles Chaplin Productions
1940,RKO Radio
1940,Argosy-Wanger
1940,Sol Lesser (production company)
1940,Metro-Goldwyn-Mayer
1940,Selznick International Pictures
1940,"Leon Schlesinger, Producer"
1940,"Pete Smith, Producer"
1940,"Republic Studio Sound Department, Charles L. Lootens, Sound Director"
1940,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director"
1940,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1940,"General Service Sound Department, Jack Whitney, Sound Director"
1940,"RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1940,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director"
1940,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director"
1940,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1940,"Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1940,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1940,"Columbia Studio Sound Department, John Livadary, Sound Director"
1940,Photographic Effects by Fred Sersen; Sound Effects by E. H. Hansen
1940,Photographic Effects by A. Arnold Gillespie; Sound Effects by Douglas Shearer
1940,"Photographic Effects by John P. Fulton; Sound Effects by Bernard B. Brown, Joseph Lapis"
1940,"Photographic Effects by Gordon Jennings, Farciot Edouart"
1940,Photographic Effects by Paul Eagler; Sound Effects by Thomas T. Moulton
1940,"Photographic Effects by John P. Fulton; Sound Effects by Bernard B. Brown, William Hedgecock"
1940,"Photographic Effects by R. T. Layton, R. O. Binger; Sound Effects by Thomas T. Moulton"
1940,Photographic Effects by Roy Seawright; Sound Effects by Elmer Raguse
1940,Photographic Effects by Jack Cosgrove; Sound Effects by Arthur Johns
1940,Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson
1940,Photographic Effects by Vernon L. Walker; Sound Effects by John O. Aalberg
1940,Photographic Effects by Lawrence Butler; Sound Effects by Jack Whitney
1940,"Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Loren Ryder"
1940,"Photographic Effects by Howard J. Lydecker, William Bradford, Ellis J. Thackery; Sound Effects by Herbert Norsch"
1940,Ben Hecht
1940,"John Huston, Heinz Herald, Norman Burnside"
1940,"Charles Bennett, Joan Harrison"
1940,Charles Chaplin
1940,Preston Sturges
1940,"Benjamin Glazer, John S. Toldy"
1940,Walter Reisch
1940,"Dore Schary, Hugo Butler"
1940,"Bella Spewack, Samuel Spewack, Leo McCarey"
1940,Stuart N. Lake
1940,Nunnally Johnson
1940,Dalton Trumbo
1940,Dudley Nichols
1940,Donald Ogden Stewart
1940,"Robert E. Sherwood, Joan Harrison"
1940,
1941,Sergeant York
1941,Penny Serenade
1941,All That Money Can Buy
1941,Here Comes Mr. Jordan
1941,Citizen Kane
1941,The Devil and Miss Jones
1941,How Green Was My Valley
1941,The Maltese Falcon
1941,The Little Foxes
1941,Hold Back the Dawn
1941,Suspicion
1941,Blossoms in the Dust
1941,Ball of Fire
1941,The Great Lie
1941,"Art Direction: Perry Ferguson, Van Nest Polglase; Interior Decoration: Al Fields, Darrell Silvera"
1941,"Art Direction: Martin Obzina, Jack Otterson; Interior Decoration: Russell A. Gausman"
1941,"Art Direction: Hans Dreier, Robert Usher; Interior Decoration: Sam Comer"
1941,"Art Direction: Richard Day, Nathan Juran; Interior Decoration: Thomas Little"
1941,Art Direction: Lionel Banks; Interior Decoration: George Montgomery
1941,Art Direction: Stephen Goosson; Interior Decoration: Howard Bristol
1941,Art Direction: John Hughes; Interior Decoration: Fred MacLean
1941,
1941,Art Direction: John DuCasse Schulze; Interior Decoration: Edward G. Boyle
1941,Art Direction: Alexander Golitzen; Interior Decoration: Richard Irvine
1941,Art Direction: Vincent Korda; Interior Decoration: Julia Heron
1941,"Art Direction: Cedric Gibbons, Randall Duell; Interior Decoration: Edwin B. Willis"
1941,"Art Direction: Richard Day, Joseph C. Wright; Interior Decoration: Thomas Little"
1941,"Art Direction: Cedric Gibbons, Urie McCleary; Interior Decoration: Edwin B. Willis"
1941,Art Direction: Raoul Pene du Bois; Interior Decoration: Stephen A. Seymour
1941,Karl Freund
1941,Gregg Toland
1941,Joseph Ruttenberg
1941,Joseph Walker
1941,Leo Tover
1941,Arthur Miller
1941,Sol Polito
1941,Edward Cronjager
1941,Charles Lang
1941,Rudolph Maté
1941,"Wilfred M. Cline, Karl Struss, William Snyder"
1941,"William V. Skall, Leonard Smith"
1941,"Ernest Palmer, Ray Rennahan"
1941,"Karl Freund, W. Howard Greene"
1941,Bert Glennon
1941,"Harry Hallenberger, Ray Rennahan"
1941,Orson Welles
1941,Alexander Hall
1941,John Ford
1941,William Wyler
1941,Howard Hawks
1941,Film Associates
1941,United States Office for Emergency Management Film Unit
1941,British Ministry of Information
1941,National Film Board of Canada
1941,"Truman Talley, Producer"
1941,The March of Time
1941,Philadelphia Housing Association
1941,Amkino
1941,Robert Wise
1941,Harold F. Kress
1941,James B. Clark
1941,Daniel Mandell
1941,William Holmes
1941,Bernard Herrmann
1941,Frank Skinner
1941,Alfred Newman
1941,Edward Ward
1941,Franz Waxman
1941,Victor Young
1941,Edward Kay
1941,"Morris Stoloff, Ernst Toch"
1941,Meredith Willson
1941,Miklos Rozsa
1941,"Cy Feuer, Walter Scharf"
1941,Max Steiner
1941,Louis Gruenberg
1941,Werner Heymann
1941,Richard Hageman
1941,Robert Emmett Dolan
1941,Charles Previn
1941,"Herbert Stothart, Bronislau Kaper"
1941,"Frank Churchill, Oliver Wallace"
1941,Cy Feuer
1941,Heinz Roemheld
1941,Emil Newman
1941,Anthony Collins
1941,Morris Stoloff
1941,Music by Frank Churchill; Lyrics by Ned Washington
1941,Music and Lyrics by Gene Autry and Fred Rose
1941,Music by Harold Arlen; Lyrics by Johnny Mercer
1941,Music by Hugh Prince; Lyrics by Don Raye
1941,Music by Harry Warren; Lyrics by Mack Gordon
1941,Music by Lou Alter; Lyrics by Frank Loesser
1941,Music by Jerome Kern; Lyrics by Oscar Hammerstein II
1941,Music and Lyrics by Lloyd B. Norlind
1941,Music and Lyrics by Cole Porter
1941,Metro-Goldwyn-Mayer
1941,Mercury
1941,Columbia
1941,Paramount
1941,20th Century-Fox
1941,Samuel Goldwyn Productions
1941,Warner Brothers
1941,RKO Radio
1941,"Walter Lantz, Producer"
1941,"Leon Schlesinger, Producer"
1941,"Walt Disney, Producer"
1941,"George Pal, Producer"
1941,"Max Fleischer, Producer"
1941,"Pete Smith, Producer"
1941,"Woodard Productions, Inc."
1941,United States Army
1941,"Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1941,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director"
1941,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1941,"RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1941,"Republic Studio Sound Department, Charles Lootens, Sound Director"
1941,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1941,"Columbia Studio Sound Department, John Livadary, Sound Director"
1941,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1941,"Paramount Studio Sound Department, Loren Ryder, Sound Director"
1941,"General Service Sound Department, Jack Whitney, Sound Director"
1941,"Hal Roach Studio Sound Department, Elmer Raguse, Sound Director"
1941,"Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Louis Mesenkop"
1941,Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson
1941,Photographic Effects by A. Arnold Gillespie; Sound Effects by Douglas Shearer
1941,Photographic Effects by John Fulton; Sound Effects by John Hall
1941,Photographic Effects by Lawrence Butler; Sound Effects by William H. Wilmarth
1941,Photographic Effects by Roy Seawright; Sound Effects by Elmer Raguse
1941,Photographic Effects by Fred Sersen; Sound Effects by E. H. Hansen
1941,"Herman J. Mankiewicz, Orson Welles"
1941,Norman Krasna
1941,"Abem Finkel, Harry Chandlee, Howard Koch, John Huston"
1941,"Karl Tunberg, Darrell Ware"
1941,Paul Jarrico
1941,"Billy Wilder, Thomas Monroe"
1941,Harry Segall
1941,Monckton Hoffe
1941,"Richard Connell, Robert Presnell"
1941,Gordon Wellesley
1941,"Sidney Buchman, Seton I. Miller"
1941,"Charles Brackett, Billy Wilder"
1941,Philip Dunne
1941,Lillian Hellman
1941,John Huston
1941,Kukan
1941,Target for Tonight
1941,Fantasia
1942,Yankee Doodle Dandy
1942,Random Harvest
1942,The Pride of the Yankees
1942,Mrs. Miniver
1942,The Pied Piper
1942,Wake Island
1942,Johnny Eager
1942,Tortilla Flat
1942,"Now, Voyager"
1942,Woman of the Year
1942,My Sister Eileen
1942,The Magnificent Ambersons
1942,"Art Direction: Max Parker, Mark-Lee Kirk; Interior Decoration: Casey Roberts"
1942,"Art Direction: Albert S. D'Agostino; Interior Decoration: Darrell Silvera, Al Fields"
1942,Art Direction: Perry Ferguson; Interior Decoration: Howard Bristol
1942,"Art Direction: Cedric Gibbons, Randall Duell; Interior Decoration: Edwin B. Willis, Jack Moore"
1942,Art Direction: Boris Leven; Interior Decoration: Boris Leven
1942,Art Direction: Ralph Berger; Interior Decoration: Emile Kuri
1942,"Art Direction: Jack Otterson, John B. Goodman; Interior Decoration: Russell A. Gausman, Edward R. Robinson"
1942,"Art Direction: Hans Dreier, Roland Anderson; Interior Decoration: Sam Comer"
1942,"Art Direction: Lionel Banks, Rudolph Sternad; Interior Decoration: Fay Babcock"
1942,"Art Direction: Richard Day, Joseph Wright; Interior Decoration: Thomas Little"
1942,"Art Direction: Jack Otterson, Alexander Golitzen; Interior Decoration: Russell A. Gausman, Ira S. Webb"
1942,Art Direction: Ted Smith; Interior Decoration: Casey Roberts
1942,Art Direction: Vincent Korda; Interior Decoration: Julia Heron
1942,"Art Direction: Hans Dreier, Roland Anderson; Interior Decoration: George Sawley"
1942,James Wong Howe
1942,Stanley Cortez
1942,Joseph Ruttenberg
1942,Charles Clarke
1942,Edward Cronjager
1942,Rudolph Maté
1942,John Mescall
1942,Ted Tetzlaff
1942,Leon Shamroy
1942,Arthur Miller
1942,"Milton Krasner, William V. Skall, W. Howard Greene"
1942,Sol Polito
1942,W. Howard Greene
1942,"Victor Milner, William V. Skall"
1942,"Edward Cronjager, William V. Skall"
1942,Sam Wood
1942,William Wyler
1942,Mervyn LeRoy
1942,John Farrow
1942,Michael Curtiz
1942,The March of Time
1942,United States Navy
1942,United States Army Signal Corps
1942,"Frederic Ullman, Jr., Producer"
1942,"Walt Disney, Producer"
1942,United States Department of Agriculture
1942,National Film Board of Canada
1942,The Netherlands Information Bureau
1942,United States Office of War Information
1942,Australian News & Information Bureau
1942,British Ministry of Information
1942,Belgian Ministry of Information
1942,"Victor Stoloff and Edgar Loew, Producers"
1942,Artkino
1942,United States Army Special Services
1942,"William H. Pine, Producer"
1942,United States Merchant Marine
1942,"William C. Thomas, Producer"
1942,Concanen Films
1942,United States Army Air Force
1942,Harold F. Kress
1942,Daniel Mandell
1942,Otto Meyer
1942,Walter Thompson
1942,George Amy
1942,Frank Skinner
1942,"Frank Churchill, Edward Plumb"
1942,Alfred Newman
1942,Dimitri Tiomkin
1942,Victor Young
1942,Max Terr
1942,Roy Webb
1942,Miklos Rozsa
1942,Edward Kay
1942,Max Steiner
1942,Leigh Harline
1942,Herbert Stothart
1942,Richard Hageman
1942,"Frederick Hollander, Morris Stoloff"
1942,Werner Heymann
1942,Edward Ward
1942,"Roger Edens, Georgie Stoll"
1942,Robert Emmett Dolan
1942,"Hans Salter, Charles Previn"
1942,Walter Scharf
1942,"Ray Heindorf, Heinz Roemheld"
1942,Music by Ernesto Lecuona; Lyrics by Kim Gannon
1942,Music by Jerome Kern; Lyrics by Johnny Mercer
1942,Music by Burton Lane; Lyrics by Ralph Freed
1942,Music by Jule Styne; Lyrics by Sammy Cahn
1942,Music by Harry Warren; Lyrics by Mack Gordon
1942,Music by Frank Churchill; Lyrics by Larry Morey
1942,Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright
1942,Music by Gene de Paul; Lyrics by Don Raye
1942,Music by Harry Revel; Lyrics by Mort Greene
1942,Music and Lyrics by Irving Berlin
1942,Ortus
1942,Warner Brothers
1942,Mercury
1942,Metro-Goldwyn-Mayer
1942,20th Century-Fox
1942,Samuel Goldwyn Productions
1942,Columbia
1942,Paramount
1942,"Walter Lantz, Producer"
1942,"Leon Schlesinger, Producer"
1942,"George Pal, Producer"
1942,"Pete Smith, Producer"
1942,RKO Radio
1942,"Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1942,"Walt Disney Studio Sound Department, Sam Slyfield, Sound Director"
1942,"Republic Studio Sound Department, Daniel Bloomberg, Sound Director"
1942,"Sound Service, Inc., Jack Whitney, Sound Director"
1942,"RCA Sound, James Fields, Sound Director"
1942,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1942,"RKO Radio Studio Sound Department, Steve Dunn, Sound Director"
1942,"Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director"
1942,"Paramount Studio Sound Department, Loren Ryder, Sound Director"
1942,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1942,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1942,"Columbia Studio Sound Department, John Livadary, Sound Director"
1942,"Photographic Effects by Fred Sersen; Sound Effects by Roger Heman, George Leverett"
1942,Photographic Effects by Byron Haskin; Sound Effects by Nathan Levinson
1942,Photographic Effects by Howard Lydecker; Sound Effects by Daniel J. Bloomberg
1942,Photographic Effects by John Fulton; Sound Effects by Bernard B. Brown
1942,Photographic Effects by Lawrence Butler; Sound Effects by William H. Wilmarth
1942,"Photographic Effects by A. Arnold Gillespie, Warren Newcombe; Sound Effects by Douglas Shearer"
1942,Photographic Effects by Vernon L. Walker; Sound Effects by James G. Stewart
1942,Photographic Effects by Ronald Neame; Sound Effects by C. C. Stevens
1942,"Photographic Effects by Jack Cosgrove, Ray Binger; Sound Effects by Thomas T. Moulton"
1942,"Photographic Effects by Gordon Jennings, Farciot Edouart, William L. Pereira; Sound Effects by Louis Mesenkop"
1942,Irving Berlin
1942,Emeric Pressburger
1942,Paul Gallico
1942,Sidney Harmon
1942,Robert Buckner
1942,"Michael Powell, Emeric Pressburger"
1942,"Frank Butler, Don Hartman"
1942,"W. R. Burnett, Frank Butler"
1942,George Oppenheimer
1942,"Ring Lardner, Jr., Michael Kanin"
1942,"Rodney Ackland, Emeric Pressburger"
1942,"Arthur Wimperis, George Froeschel, James Hilton, Claudine West"
1942,"Jo Swerling, Herman J. Mankiewicz"
1942,"Claudine West, George Froeschel, Arthur Wimperis"
1942,"Irwin Shaw, Sidney Buchman"
1942,
1942,In Which We Serve
1942,Andy Hardy
1943,Casablanca
1943,For Whom the Bell Tolls
1943,Watch on the Rhine
1943,Madame Curie
1943,The Human Comedy
1943,The Song of Bernadette
1943,The More the Merrier
1943,Sahara
1943,The Constant Nymph
1943,So Proudly We Hail!
1943,"Art Direction: Hans Dreier, Ernst Fegte; Interior Decoration: Bertram Granger"
1943,"Art Direction: Albert S. D'Agostino, Carroll Clark; Interior Decoration: Darrell Silvera, Harley Miller"
1943,"Art Direction: Cedric Gibbons, Paul Groesse; Interior Decoration: Edwin B. Willis, Hugh Hunt"
1943,Art Direction: Carl Weyl; Interior Decoration: George J. Hopkins
1943,Art Direction: Perry Ferguson; Interior Decoration: Howard Bristol
1943,"Art Direction: James Basevi, William Darling; Interior Decoration: Thomas Little"
1943,"Art Direction: Hans Dreier, Haldane Douglas; Interior Decoration: Bertram Granger"
1943,"Art Direction: James Basevi, Joseph C. Wright; Interior Decoration: Thomas Little"
1943,"Art Direction: John B. Goodman, Alexander Golitzen; Interior Decoration: Russell A. Gausman, Ira S. Webb"
1943,"Art Direction: John Hughes, Lt. John Koenig; Interior Decoration: George J. Hopkins"
1943,"Art Direction: Cedric Gibbons, Daniel Cathcart; Interior Decoration: Edwin B. Willis, Jacques Mersereau"
1943,"James Wong Howe, Elmer Dyer, Charles Marshall"
1943,Arthur Edeson
