2005,Foreign Language Film,,Joyeux Noël 
2005,Foreign Language Film,,Paradise Now 
2005,Foreign Language Film,,Sophie Scholl - The Final Days 
2005,Foreign Language Film,1,Tsotsi 
2005,Makeup,1,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe "
2005,Makeup,,Cinderella Man 
2005,Makeup,,Star Wars: Episode III Revenge of the Sith 
2005,Music (Original Score),1,Brokeback Mountain 
2005,Music (Original Score),,The Constant Gardener 
2005,Music (Original Score),,Memoirs of a Geisha 
2005,Music (Original Score),,Munich 
2005,Music (Original Score),,Pride & Prejudice 
2005,Music (Original Song),,"""In The Deep"" from Crash"
2005,Music (Original Song),1,"""It's Hard Out Here For A Pimp"" from Hustle & Flow"
2005,Music (Original Song),,"""Travelin' Thru"" from Transamerica"
2005,Best Picture,,Brokeback Mountain 
2005,Best Picture,,Capote 
2005,Best Picture,1,Crash 
2005,Best Picture,,"Good Night, and Good Luck. "
2005,Best Picture,,Munich 
2005,Short Film (Animated),,Badgered 
2005,Short Film (Animated),1,The Moon and the Son: An Imagined Conversation 
2005,Short Film (Animated),,The Mysterious Geographic Explorations of Jasper Morello 
2005,Short Film (Animated),,9
2005,Short Film (Animated),,One Man Band 
2005,Short Film (Live Action),,Ausreisser (The Runaway) 
2005,Short Film (Live Action),,Cashback 
2005,Short Film (Live Action),,The Last Farm 
2005,Short Film (Live Action),,Our Time Is Up 
2005,Short Film (Live Action),1,Six Shooter 
2005,Sound Editing,1,King Kong 
2005,Sound Editing,,Memoirs of a Geisha 
2005,Sound Editing,,War of the Worlds 
2005,Sound Mixing,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe "
2005,Sound Mixing,1,King Kong 
2005,Sound Mixing,,Memoirs of a Geisha 
2005,Sound Mixing,,Walk the Line 
2005,Sound Mixing,,War of the Worlds 
2005,Visual Effects,,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe "
2005,Visual Effects,1,King Kong 
2005,Visual Effects,,War of the Worlds 
2005,Writing (Adapted Screenplay),1,Brokeback Mountain 
2005,Writing (Adapted Screenplay),,Capote 
2005,Writing (Adapted Screenplay),,The Constant Gardener 
2005,Writing (Adapted Screenplay),,A History of Violence 
2005,Writing (Adapted Screenplay),,Munich 
2005,Writing (Original Screenplay),1,Crash 
2005,Writing (Original Screenplay),,"Good Night, and Good Luck. "
2005,Writing (Original Screenplay),,Match Point 
2005,Writing (Original Screenplay),,The Squid and the Whale 
2005,Writing (Original Screenplay),,Syriana 
2005,Honorary Award,1,Robert Altman
2005,Gordon E. Sawyer Award,1,Gary Demos
2005,John A. Bonner Medal of Commendation,1,Don Hall
2006,Actor in a Leading Role,,Leonardo DiCaprio
2006,Actor in a Leading Role,,Ryan Gosling
2006,Actor in a Leading Role,,Peter O'Toole
2006,Actor in a Leading Role,,Will Smith
2006,Actor in a Leading Role,1,Forest Whitaker
2006,Actor in a Supporting Role,1,Alan Arkin
2006,Actor in a Supporting Role,,Jackie Earle Haley
2006,Actor in a Supporting Role,,Djimon Hounsou
2006,Actor in a Supporting Role,,Eddie Murphy
2006,Actor in a Supporting Role,,Mark Wahlberg
2006,Actress in a Leading Role,,Penélope Cruz
2006,Actress in a Leading Role,,Judi Dench
2006,Actress in a Leading Role,1,Helen Mirren
2006,Actress in a Leading Role,,Meryl Streep
2006,Actress in a Leading Role,,Kate Winslet
2006,Actress in a Supporting Role,,Adriana Barraza
2006,Actress in a Supporting Role,,Cate Blanchett
2006,Actress in a Supporting Role,,Abigail Breslin
2006,Actress in a Supporting Role,1,Jennifer Hudson
2006,Actress in a Supporting Role,,Rinko Kikuchi
2006,Animated Feature Film,,Cars 
2006,Animated Feature Film,1,Happy Feet 
2006,Animated Feature Film,,Monster House 
2006,Art Direction,,Dreamgirls 
2006,Art Direction,,The Good Shepherd 
2006,Art Direction,1,Pan's Labyrinth 
2006,Art Direction,,Pirates of the Caribbean: Dead Man's Chest 
2006,Art Direction,,The Prestige 
2006,Cinematography,,The Black Dahlia 
2006,Cinematography,,Children of Men 
2006,Cinematography,,The Illusionist 
2006,Cinematography,1,Pan's Labyrinth 
2006,Cinematography,,The Prestige 
2006,Costume Design,,Curse of the Golden Flower 
2006,Costume Design,,The Devil Wears Prada 
2006,Costume Design,,Dreamgirls 
2006,Costume Design,1,Marie Antoinette 
2006,Costume Design,,The Queen 
2006,Directing,,Babel 
2006,Directing,1,The Departed 
2006,Directing,,Letters from Iwo Jima 
2006,Directing,,The Queen 
2006,Directing,,United 93 
2006,Documentary (Feature),,Deliver Us from Evil 
2006,Documentary (Feature),1,An Inconvenient Truth 
2006,Documentary (Feature),,Iraq in Fragments 
2006,Documentary (Feature),,Jesus Camp 
2006,Documentary (Feature),,"My Country, My Country "
2006,Documentary (Short Subject),1,The Blood of Yingzhou District 
2006,Documentary (Short Subject),,Recycled Life 
2006,Documentary (Short Subject),,Rehearsing a Dream 
2006,Documentary (Short Subject),,Two Hands 
2006,Film Editing,,Babel 
2006,Film Editing,,Blood Diamond 
2006,Film Editing,,Children of Men 
2006,Film Editing,1,The Departed 
2006,Film Editing,,United 93 
2006,Foreign Language Film,,After the Wedding 
2006,Foreign Language Film,,Days of Glory (Indigènes) 
2006,Foreign Language Film,1,The Lives of Others 
2006,Foreign Language Film,,Pan's Labyrinth 
2006,Foreign Language Film,,Water 
2006,Makeup,,Apocalypto 
2006,Makeup,,Click 
2006,Makeup,1,Pan's Labyrinth 
2006,Music (Original Score),1,Babel 
2006,Music (Original Score),,The Good German 
2006,Music (Original Score),,Notes on a Scandal 
2006,Music (Original Score),,Pan's Labyrinth 
2006,Music (Original Score),,The Queen 
2006,Music (Original Song),1,"""I Need To Wake Up"" from An Inconvenient Truth"
2006,Music (Original Song),,"""Listen"" from Dreamgirls"
2006,Music (Original Song),,"""Love You I Do"" from Dreamgirls"
2006,Music (Original Song),,"""Our Town"" from Cars"
2006,Music (Original Song),,"""Patience"" from Dreamgirls"
2006,Best Picture,,Babel 
2006,Best Picture,1,The Departed 
2006,Best Picture,,Letters from Iwo Jima 
2006,Best Picture,,Little Miss Sunshine 
2006,Best Picture,,The Queen 
2006,Short Film (Animated),1,The Danish Poet 
2006,Short Film (Animated),,Lifted 
2006,Short Film (Animated),,The Little Matchgirl 
2006,Short Film (Animated),,Maestro 
2006,Short Film (Animated),,No Time for Nuts 
2006,Short Film (Live Action),,Binta and the Great Idea (Binta Y La Gran Idea) 
2006,Short Film (Live Action),,Éramos Pocos (One Too Many) 
2006,Short Film (Live Action),,Helmer & Son 
2006,Short Film (Live Action),,The Saviour 
2006,Short Film (Live Action),1,West Bank Story 
2006,Sound Editing,,Apocalypto 
2006,Sound Editing,,Blood Diamond 
2006,Sound Editing,,Flags of Our Fathers 
2006,Sound Editing,1,Letters from Iwo Jima 
2006,Sound Editing,,Pirates of the Caribbean: Dead Man's Chest 
2006,Sound Mixing,,Apocalypto 
2006,Sound Mixing,,Blood Diamond 
2006,Sound Mixing,1,Dreamgirls 
2006,Sound Mixing,,Flags of Our Fathers 
2006,Sound Mixing,,Pirates of the Caribbean: Dead Man's Chest 
2006,Visual Effects,1,Pirates of the Caribbean: Dead Man's Chest 
2006,Visual Effects,,Poseidon 
2006,Visual Effects,,Superman Returns 
2006,Writing (Adapted Screenplay),,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
2006,Writing (Adapted Screenplay),,Children of Men 
2006,Writing (Adapted Screenplay),1,The Departed 
2006,Writing (Adapted Screenplay),,Little Children 
2006,Writing (Adapted Screenplay),,Notes on a Scandal 
2006,Writing (Original Screenplay),,Babel 
2006,Writing (Original Screenplay),,Letters from Iwo Jima 
2006,Writing (Original Screenplay),1,Little Miss Sunshine 
2006,Writing (Original Screenplay),,Pan's Labyrinth 
2006,Writing (Original Screenplay),,The Queen 
2006,Jean Hersholt Humanitarian Award,1,Sherry Lansing
2006,Honorary Award,1,Ennio Morricone
2006,Gordon E. Sawyer Award,1,Ray Feeney
2006,Award of Commendation,1,"Ioan Allen, J. Wayne Anderson, Mary Ann Anderson, Ted Costas, Paul R. Goldberg, Shawn Jones, Thomas Kuhn, Dr. Alan Masson, Colin Mossman, Martin Richards, Frank Ricotta and Richard C. Sehlin"
2006,John A. Bonner Medal of Commendation,1,Richard Edlund
2007,Actor in a Leading Role,,George Clooney
2007,Actor in a Leading Role,1,Daniel Day-Lewis
2007,Actor in a Leading Role,,Johnny Depp
2007,Actor in a Leading Role,,Tommy Lee Jones
2007,Actor in a Leading Role,,Viggo Mortensen
2007,Actor in a Supporting Role,,Casey Affleck
2007,Actor in a Supporting Role,1,Javier Bardem
2007,Actor in a Supporting Role,,Philip Seymour Hoffman
2007,Actor in a Supporting Role,,Hal Holbrook
2007,Actor in a Supporting Role,,Tom Wilkinson
2007,Actress in a Leading Role,,Cate Blanchett
2007,Actress in a Leading Role,,Julie Christie
2007,Actress in a Leading Role,1,Marion Cotillard
2007,Actress in a Leading Role,,Laura Linney
2007,Actress in a Leading Role,,Ellen Page
2007,Actress in a Supporting Role,,Cate Blanchett
2007,Actress in a Supporting Role,,Ruby Dee
2007,Actress in a Supporting Role,,Saoirse Ronan
2007,Actress in a Supporting Role,,Amy Ryan
2007,Actress in a Supporting Role,1,Tilda Swinton
2007,Animated Feature Film,,Persepolis 
2007,Animated Feature Film,1,Ratatouille 
2007,Animated Feature Film,,Surf's Up 
2007,Art Direction,,American Gangster 
2007,Art Direction,,Atonement 
2007,Art Direction,,The Golden Compass 
2007,Art Direction,1,Sweeney Todd The Demon Barber of Fleet Street 
2007,Art Direction,,There Will Be Blood 
2007,Cinematography,,The Assassination of Jesse James by the Coward Robert Ford 
2007,Cinematography,,Atonement 
2007,Cinematography,,The Diving Bell and the Butterfly 
2007,Cinematography,,No Country for Old Men 
2007,Cinematography,1,There Will Be Blood 
2007,Costume Design,,Across the Universe 
2007,Costume Design,,Atonement 
2007,Costume Design,1,Elizabeth: The Golden Age 
2007,Costume Design,,La Vie en Rose 
2007,Costume Design,,Sweeney Todd The Demon Barber of Fleet Street 
2007,Directing,,The Diving Bell and the Butterfly 
2007,Directing,,Juno 
2007,Directing,,Michael Clayton 
2007,Directing,1,No Country for Old Men 
2007,Directing,,There Will Be Blood 
2007,Documentary (Feature),,No End in Sight 
2007,Documentary (Feature),,Operation Homecoming: Writing the Wartime Experience 
2007,Documentary (Feature),,Sicko 
2007,Documentary (Feature),1,Taxi to the Dark Side 
2007,Documentary (Feature),,War/Dance 
2007,Documentary (Short Subject),1,Freeheld 
2007,Documentary (Short Subject),,La Corona (The Crown) 
2007,Documentary (Short Subject),,Salim Baba 
2007,Documentary (Short Subject),,Sari's Mother 
2007,Film Editing,1,The Bourne Ultimatum 
2007,Film Editing,,The Diving Bell and the Butterfly 
2007,Film Editing,,Into the Wild 
2007,Film Editing,,No Country for Old Men 
2007,Film Editing,,There Will Be Blood 
2007,Foreign Language Film,,Beaufort 
2007,Foreign Language Film,1,The Counterfeiters 
2007,Foreign Language Film,,Katyn 
2007,Foreign Language Film,,Mongol 
2007,Foreign Language Film,,12
2007,Makeup,1,La Vie en Rose 
2007,Makeup,,Norbit 
2007,Makeup,,Pirates of the Caribbean: At World's End 
2007,Music (Original Score),1,Atonement 
2007,Music (Original Score),,The Kite Runner 
2007,Music (Original Score),,Michael Clayton 
2007,Music (Original Score),,Ratatouille 
2007,Music (Original Score),,3:10 to Yuma 
2007,Music (Original Song),1,"""Falling Slowly"" from Once"
2007,Music (Original Song),,"""Happy Working Song"" from Enchanted"
2007,Music (Original Song),,"""Raise It Up"" from August Rush"
2007,Music (Original Song),,"""So Close"" from Enchanted"
2007,Music (Original Song),,"""That's How You Know"" from Enchanted"
2007,Best Picture,,Atonement 
2007,Best Picture,,Juno 
2007,Best Picture,,Michael Clayton 
2007,Best Picture,1,No Country for Old Men 
2007,Best Picture,,There Will Be Blood 
2007,Short Film (Animated),,I Met the Walrus 
2007,Short Film (Animated),,Madame Tutli-Putli 
2007,Short Film (Animated),,Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven) 
2007,Short Film (Animated),,My Love (Moya Lyubov) 
2007,Short Film (Animated),1,Peter & the Wolf 
2007,Short Film (Live Action),,At Night 
2007,Short Film (Live Action),,Il Supplente (The Substitute) 
2007,Short Film (Live Action),1,Le Mozart des Pickpockets (The Mozart of Pickpockets) 
2007,Short Film (Live Action),,Tanghi Argentini 
2007,Short Film (Live Action),,The Tonto Woman 
2007,Sound Editing,1,The Bourne Ultimatum 
2007,Sound Editing,,No Country for Old Men 
2007,Sound Editing,,Ratatouille 
2007,Sound Editing,,There Will Be Blood 
2007,Sound Editing,,Transformers 
2007,Sound Mixing,1,The Bourne Ultimatum 
2007,Sound Mixing,,No Country for Old Men 
2007,Sound Mixing,,Ratatouille 
2007,Sound Mixing,,3:10 to Yuma 
2007,Sound Mixing,,Transformers 
2007,Visual Effects,1,The Golden Compass 
2007,Visual Effects,,Pirates of the Caribbean: At World's End 
2007,Visual Effects,,Transformers 
2007,Writing (Adapted Screenplay),,Atonement 
2007,Writing (Adapted Screenplay),,Away from Her 
2007,Writing (Adapted Screenplay),,The Diving Bell and the Butterfly 
2007,Writing (Adapted Screenplay),1,No Country for Old Men 
2007,Writing (Adapted Screenplay),,There Will Be Blood 
2007,Writing (Original Screenplay),1,Juno 
2007,Writing (Original Screenplay),,Lars and the Real Girl 
2007,Writing (Original Screenplay),,Michael Clayton 
2007,Writing (Original Screenplay),,Ratatouille 
2007,Writing (Original Screenplay),,The Savages 
2007,Honorary Award,1,Robert Boyle
2007,Gordon E. Sawyer Award,1,David A. Grafton
2007,Award of Commendation,1,Jonathan Erland
2007,John A. Bonner Medal of Commendation,1,David Inglish
2008,Actor in a Leading Role,,Richard Jenkins
2008,Actor in a Leading Role,,Frank Langella
2008,Actor in a Leading Role,1,Sean Penn
2008,Actor in a Leading Role,,Brad Pitt
2008,Actor in a Leading Role,,Mickey Rourke
2008,Actor in a Supporting Role,,Josh Brolin
2008,Actor in a Supporting Role,,Robert Downey Jr.
2008,Actor in a Supporting Role,,Philip Seymour Hoffman
2008,Actor in a Supporting Role,1,Heath Ledger
2008,Actor in a Supporting Role,,Michael Shannon
2008,Actress in a Leading Role,,Anne Hathaway
2008,Actress in a Leading Role,,Angelina Jolie
2008,Actress in a Leading Role,,Melissa Leo
2008,Actress in a Leading Role,,Meryl Streep
2008,Actress in a Leading Role,1,Kate Winslet
2008,Actress in a Supporting Role,,Amy Adams
2008,Actress in a Supporting Role,1,Penélope Cruz
2008,Actress in a Supporting Role,,Viola Davis
2008,Actress in a Supporting Role,,Taraji P. Henson
2008,Actress in a Supporting Role,,Marisa Tomei
2008,Animated Feature Film,,Bolt 
2008,Animated Feature Film,,Kung Fu Panda 
2008,Animated Feature Film,1,WALL-E 
2008,Art Direction,,Changeling 
2008,Art Direction,1,The Curious Case of Benjamin Button 
2008,Art Direction,,The Dark Knight 
2008,Art Direction,,The Duchess 
2008,Art Direction,,Revolutionary Road 
2008,Cinematography,,Changeling 
2008,Cinematography,,The Curious Case of Benjamin Button 
2008,Cinematography,,The Dark Knight 
2008,Cinematography,,The Reader 
2008,Cinematography,1,Slumdog Millionaire 
2008,Costume Design,,Australia 
2008,Costume Design,,The Curious Case of Benjamin Button 
2008,Costume Design,1,The Duchess 
2008,Costume Design,,Milk 
2008,Costume Design,,Revolutionary Road 
2008,Directing,,The Curious Case of Benjamin Button 
2008,Directing,,Frost/Nixon 
2008,Directing,,Milk 
2008,Directing,,The Reader 
2008,Directing,1,Slumdog Millionaire 
2008,Documentary (Feature),,The Betrayal (Nerakhoon) 
2008,Documentary (Feature),,Encounters at the End of the World 
2008,Documentary (Feature),,The Garden 
2008,Documentary (Feature),1,Man on Wire 
2008,Documentary (Feature),,Trouble the Water 
2008,Documentary (Short Subject),,The Conscience of Nhem En 
2008,Documentary (Short Subject),,The Final Inch 
2008,Documentary (Short Subject),1,Smile Pinki 
2008,Documentary (Short Subject),,The Witness - From the Balcony of Room 306 
2008,Film Editing,,The Curious Case of Benjamin Button 
2008,Film Editing,,The Dark Knight 
2008,Film Editing,,Frost/Nixon 
2008,Film Editing,,Milk 
2008,Film Editing,1,Slumdog Millionaire 
2008,Foreign Language Film,,The Baader Meinhof Complex 
2008,Foreign Language Film,,The Class 
2008,Foreign Language Film,1,Departures 
2008,Foreign Language Film,,Revanche 
2008,Foreign Language Film,,Waltz with Bashir 
2008,Makeup,1,The Curious Case of Benjamin Button 
2008,Makeup,,The Dark Knight 
2008,Makeup,,Hellboy II: The Golden Army 
2008,Music (Original Score),,The Curious Case of Benjamin Button 
2008,Music (Original Score),,Defiance 
2008,Music (Original Score),,Milk 
2008,Music (Original Score),1,Slumdog Millionaire 
2008,Music (Original Score),,WALL-E 
2008,Music (Original Song),,"""Down To Earth"" from WALL-E"
2008,Music (Original Song),1,"""Jai Ho"" from Slumdog Millionaire"
2008,Music (Original Song),,"""O Saya"" from Slumdog Millionaire"
2008,Best Picture,,The Curious Case of Benjamin Button 
2008,Best Picture,,Frost/Nixon 
2008,Best Picture,,Milk 
2008,Best Picture,,The Reader 
2008,Best Picture,1,Slumdog Millionaire 
2008,Short Film (Animated),1,La Maison en Petits Cubes 
2008,Short Film (Animated),,Lavatory - Lovestory 
2008,Short Film (Animated),,Oktapodi 
2008,Short Film (Animated),,Presto 
2008,Short Film (Animated),,This Way Up 
2008,Short Film (Live Action),,Auf der Strecke (On the Line) 
2008,Short Film (Live Action),,Manon on the Asphalt 
2008,Short Film (Live Action),,New Boy 
2008,Short Film (Live Action),,The Pig 
2008,Short Film (Live Action),1,Spielzeugland (Toyland) 
2008,Sound Editing,1,The Dark Knight 
2008,Sound Editing,,Iron Man 
2008,Sound Editing,,Slumdog Millionaire 
2008,Sound Editing,,WALL-E 
2008,Sound Editing,,Wanted 
2008,Sound Mixing,,The Curious Case of Benjamin Button 
2008,Sound Mixing,,The Dark Knight 
2008,Sound Mixing,1,Slumdog Millionaire 
2008,Sound Mixing,,WALL-E 
2008,Sound Mixing,,Wanted 
2008,Visual Effects,1,The Curious Case of Benjamin Button 
2008,Visual Effects,,The Dark Knight 
2008,Visual Effects,,Iron Man 
2008,Writing (Adapted Screenplay),,The Curious Case of Benjamin Button 
2008,Writing (Adapted Screenplay),,Doubt 
2008,Writing (Adapted Screenplay),,Frost/Nixon 
2008,Writing (Adapted Screenplay),,The Reader 
2008,Writing (Adapted Screenplay),1,Slumdog Millionaire 
2008,Writing (Original Screenplay),,Frozen River 
2008,Writing (Original Screenplay),,Happy-Go-Lucky 
2008,Writing (Original Screenplay),,In Bruges 
2008,Writing (Original Screenplay),1,Milk 
2008,Writing (Original Screenplay),,WALL-E 
2008,Jean Hersholt Humanitarian Award,1,Jerry Lewis
2008,Gordon E. Sawyer Award,1,Ed Catmull
2008,John A. Bonner Medal of Commendation,1,Mark Kimball
2009,Actor in a Leading Role,1,Jeff Bridges
2009,Actor in a Leading Role,,George Clooney
2009,Actor in a Leading Role,,Colin Firth
2009,Actor in a Leading Role,,Morgan Freeman
2009,Actor in a Leading Role,,Jeremy Renner
2009,Actor in a Supporting Role,,Matt Damon
2009,Actor in a Supporting Role,,Woody Harrelson
2009,Actor in a Supporting Role,,Christopher Plummer
2009,Actor in a Supporting Role,,Stanley Tucci
2009,Actor in a Supporting Role,1,Christoph Waltz
2009,Actress in a Leading Role,1,Sandra Bullock
2009,Actress in a Leading Role,,Helen Mirren
2009,Actress in a Leading Role,,Carey Mulligan
2009,Actress in a Leading Role,,Gabourey Sidibe
2009,Actress in a Leading Role,,Meryl Streep
2009,Actress in a Supporting Role,,Penélope Cruz
2009,Actress in a Supporting Role,,Vera Farmiga
2009,Actress in a Supporting Role,,Maggie Gyllenhaal
2009,Actress in a Supporting Role,,Anna Kendrick
2009,Actress in a Supporting Role,1,Mo'Nique
2009,Animated Feature Film,,Coraline 
2009,Animated Feature Film,,Fantastic Mr. Fox 
2009,Animated Feature Film,,The Princess and the Frog 
2009,Animated Feature Film,,The Secret of Kells 
2009,Animated Feature Film,1,Up 
2009,Art Direction,1,Avatar 
2009,Art Direction,,The Imaginarium of Doctor Parnassus 
2009,Art Direction,,Nine 
2009,Art Direction,,Sherlock Holmes 
2009,Art Direction,,The Young Victoria 
2009,Cinematography,1,Avatar 
2009,Cinematography,,Harry Potter and the Half-Blood Prince 
2009,Cinematography,,The Hurt Locker 
2009,Cinematography,,Inglourious Basterds 
2009,Cinematography,,The White Ribbon 
2009,Costume Design,,Bright Star 
2009,Costume Design,,Coco before Chanel 
2009,Costume Design,,The Imaginarium of Doctor Parnassus 
2009,Costume Design,,Nine 
2009,Costume Design,1,The Young Victoria 
2009,Directing,,Avatar 
2009,Directing,1,The Hurt Locker 
2009,Directing,,Inglourious Basterds 
2009,Directing,,Precious: Based on the Novel 'Push' by Sapphire 
2009,Directing,,Up in the Air 
2009,Documentary (Feature),,Burma VJ 
2009,Documentary (Feature),1,The Cove 
2009,Documentary (Feature),,"Food, Inc. "
2009,Documentary (Feature),,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers 
2009,Documentary (Feature),,Which Way Home 
2009,Documentary (Short Subject),,China's Unnatural Disaster: The Tears of Sichuan Province 
2009,Documentary (Short Subject),,The Last Campaign of Governor Booth Gardner 
2009,Documentary (Short Subject),,The Last Truck: Closing of a GM Plant 
2009,Documentary (Short Subject),1,Music by Prudence 
2009,Documentary (Short Subject),,Rabbit à la Berlin 
2009,Film Editing,,Avatar 
2009,Film Editing,,District 9 
2009,Film Editing,1,The Hurt Locker 
2009,Film Editing,,Inglourious Basterds 
2009,Film Editing,,Precious: Based on the Novel 'Push' by Sapphire 
2009,Foreign Language Film,,Ajami 
2009,Foreign Language Film,,The Milk of Sorrow 
2009,Foreign Language Film,,A Prophet 
2009,Foreign Language Film,1,The Secret in Their Eyes 
2009,Foreign Language Film,,The White Ribbon 
2009,Makeup,,Il Divo 
2009,Makeup,1,Star Trek 
2009,Makeup,,The Young Victoria 
2009,Music (Original Score),,Avatar 
2009,Music (Original Score),,Fantastic Mr. Fox 
2009,Music (Original Score),,The Hurt Locker 
2009,Music (Original Score),,Sherlock Holmes 
2009,Music (Original Score),1,Up 
2009,Music (Original Song),,"""Almost There"" from The Princess and the Frog"
2009,Music (Original Song),,"""Down In New Orleans"" from The Princess and the Frog"
2009,Music (Original Song),,"""Loin De Paname"" from Paris 36"
2009,Music (Original Song),,"""Take It All"" from Nine"
2009,Music (Original Song),1,"""The Weary Kind (Theme From Crazy Heart)"" from Crazy Heart"
2009,Best Picture,,Avatar 
2009,Best Picture,,The Blind Side 
2009,Best Picture,,District 9 
2009,Best Picture,,An Education 
2009,Best Picture,1,The Hurt Locker 
2009,Best Picture,,Inglourious Basterds 
2009,Best Picture,,Precious: Based on the Novel 'Push' by Sapphire 
2009,Best Picture,,A Serious Man 
2009,Best Picture,,Up 
2009,Best Picture,,Up in the Air 
2009,Short Film (Animated),,French Roast 
2009,Short Film (Animated),,Granny O'Grimm's Sleeping Beauty 
2009,Short Film (Animated),,The Lady and the Reaper (La Dama y la Muerte) 
2009,Short Film (Animated),1,Logorama 
2009,Short Film (Animated),,A Matter of Loaf and Death 
2009,Short Film (Live Action),,The Door 
2009,Short Film (Live Action),,Instead of Abracadabra 
2009,Short Film (Live Action),,Kavi 
2009,Short Film (Live Action),,Miracle Fish 
2009,Short Film (Live Action),1,The New Tenants 
2009,Sound Editing,,Avatar 
2009,Sound Editing,1,The Hurt Locker 
2009,Sound Editing,,Inglourious Basterds 
2009,Sound Editing,,Star Trek 
2009,Sound Editing,,Up 
2009,Sound Mixing,,Avatar 
2009,Sound Mixing,1,The Hurt Locker 
2009,Sound Mixing,,Inglourious Basterds 
2009,Sound Mixing,,Star Trek 
2009,Sound Mixing,,Transformers: Revenge of the Fallen 
2009,Visual Effects,1,Avatar 
2009,Visual Effects,,District 9 
2009,Visual Effects,,Star Trek 
2009,Writing (Adapted Screenplay),,District 9 
2009,Writing (Adapted Screenplay),,An Education 
2009,Writing (Adapted Screenplay),,In the Loop 
2009,Writing (Adapted Screenplay),1,Precious: Based on the Novel 'Push' by Sapphire 
2009,Writing (Adapted Screenplay),,Up in the Air 
2009,Writing (Original Screenplay),1,The Hurt Locker 
2009,Writing (Original Screenplay),,Inglourious Basterds 
2009,Writing (Original Screenplay),,The Messenger 
2009,Writing (Original Screenplay),,A Serious Man 
2009,Writing (Original Screenplay),,Up 
2009,Honorary Award,1,Lauren Bacall
2009,Honorary Award,1,Roger Corman
2009,Honorary Award,1,Gordon Willis
2009,Irving G. Thalberg Memorial Award,1,John Calley
2010,Actor in a Leading Role,,Javier Bardem
2010,Actor in a Leading Role,,Jeff Bridges
2010,Actor in a Leading Role,,Jesse Eisenberg
2010,Actor in a Leading Role,1,Colin Firth
2010,Actor in a Leading Role,,James Franco
2010,Actor in a Supporting Role,1,Christian Bale
2010,Actor in a Supporting Role,,John Hawkes
2010,Actor in a Supporting Role,,Jeremy Renner
2010,Actor in a Supporting Role,,Mark Ruffalo
2010,Actor in a Supporting Role,,Geoffrey Rush
2010,Actress in a Leading Role,,Annette Bening
2010,Actress in a Leading Role,,Nicole Kidman
2010,Actress in a Leading Role,,Jennifer Lawrence
2010,Actress in a Leading Role,1,Natalie Portman
2010,Actress in a Leading Role,,Michelle Williams
2010,Actress in a Supporting Role,,Amy Adams
2010,Actress in a Supporting Role,,Helena Bonham Carter
2010,Actress in a Supporting Role,1,Melissa Leo
2010,Actress in a Supporting Role,,Hailee Steinfeld
2010,Actress in a Supporting Role,,Jacki Weaver
2010,Animated Feature Film,,How to Train Your Dragon 
2010,Animated Feature Film,,The Illusionist 
2010,Animated Feature Film,1,Toy Story 3 
2010,Art Direction,1,Alice in Wonderland 
2010,Art Direction,,Harry Potter and the Deathly Hallows Part 1 
2010,Art Direction,,Inception 
2010,Art Direction,,The King's Speech 
2010,Art Direction,,True Grit 
2010,Cinematography,,Black Swan 
2010,Cinematography,1,Inception 
2010,Cinematography,,The King's Speech 
2010,Cinematography,,The Social Network 
2010,Cinematography,,True Grit 
2010,Costume Design,1,Alice in Wonderland 
2010,Costume Design,,I Am Love 
2010,Costume Design,,The King's Speech 
2010,Costume Design,,The Tempest 
2010,Costume Design,,True Grit 
2010,Directing,,Black Swan 
2010,Directing,,The Fighter 
2010,Directing,1,The King's Speech 
2010,Directing,,The Social Network 
2010,Directing,,True Grit 
2010,Documentary (Feature),,Exit through the Gift Shop 
2010,Documentary (Feature),,Gasland 
2010,Documentary (Feature),1,Inside Job 
2010,Documentary (Feature),,Restrepo 
2010,Documentary (Feature),,Waste Land 
2010,Documentary (Short Subject),,Killing in the Name 
2010,Documentary (Short Subject),,Poster Girl 
2010,Documentary (Short Subject),1,Strangers No More 
2010,Documentary (Short Subject),,Sun Come Up 
2010,Documentary (Short Subject),,The Warriors of Qiugang 
2010,Film Editing,,Black Swan 
2010,Film Editing,,The Fighter 
2010,Film Editing,,The King's Speech 
2010,Film Editing,,127 Hours 
2010,Film Editing,1,The Social Network 
2010,Foreign Language Film,,Biutiful 
2010,Foreign Language Film,,Dogtooth 
2010,Foreign Language Film,1,In a Better World 
2010,Foreign Language Film,,Incendies 
2010,Foreign Language Film,,Outside the Law (Hors-la-loi) 
2010,Makeup,,Barney's Version 
2010,Makeup,,The Way Back 
2010,Makeup,1,The Wolfman 
2010,Music (Original Score),,How to Train Your Dragon 
2010,Music (Original Score),,Inception 
2010,Music (Original Score),,The King's Speech 
2010,Music (Original Score),,127 Hours 
2010,Music (Original Score),1,The Social Network 
2010,Music (Original Song),,"""Coming Home"" from Country Strong"
2010,Music (Original Song),,"""I See The Light"" from Tangled"
2010,Music (Original Song),,"""If I Rise"" from 127 Hours"
