1936,Mr. Deeds Goes to Town ,"Columbia Studio Sound Department, John Livadary, Sound Director"
1936,San Francisco ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1936,The Texas Rangers ,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
1936,That Girl from Paris ,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director"
1936,Three Smart Girls ,"Universal Studio Sound Department, Homer G. Tasker, Sound Director"
1936,Fury ,Norman Krasna
1936,The Great Ziegfeld ,William Anthony McGuire
1936,San Francisco ,Robert Hopkins
1936,The Story of Louis Pasteur ,"Pierre Collings, Sheridan Gibney"
1936,Three Smart Girls ,Adele Comandini
1936,After the Thin Man ,"Frances Goodrich, Albert Hackett"
1936,Dodsworth ,Sidney Howard
1936,Mr. Deeds Goes to Town ,Robert Riskin
1936,My Man Godfrey ,"Eric Hatch, Morris Ryskind"
1936,The Story of Louis Pasteur ,"Pierre Collings, Sheridan Gibney"
1936,The March of Time,
1936,W. Howard Greene and Harold Rosson,The Garden of Allah
1937,Charles Boyer,Conquest
1937,Fredric March,A Star Is Born
1937,Robert Montgomery,Night Must Fall
1937,Paul Muni,The Life of Emile Zola
1937,Spencer Tracy,Captains Courageous
1937,Ralph Bellamy,The Awful Truth
1937,Thomas Mitchell,The Hurricane
1937,Joseph Schildkraut,The Life of Emile Zola
1937,H. B. Warner,Lost Horizon
1937,Roland Young,Topper
1937,Irene Dunne,The Awful Truth
1937,Greta Garbo,Camille
1937,Janet Gaynor,A Star Is Born
1937,Luise Rainer,The Good Earth
1937,Barbara Stanwyck,Stella Dallas
1937,Alice Brady,In Old Chicago
1937,Andrea Leeds,Stage Door
1937,Anne Shirley,Stella Dallas
1937,Claire Trevor,Dead End
1937,Dame May Whitty,Night Must Fall
1937,Conquest ,"Cedric Gibbons, William Horning"
1937,A Damsel in Distress ,Carroll Clark
1937,Dead End ,Richard Day
1937,Every Day's a Holiday ,Wiard Ihnen
1937,The Life of Emile Zola ,Anton Grot
1937,Lost Horizon ,Stephen Goosson
1937,Manhattan Merry-Go-Round ,John Victor Mackay
1937,The Prisoner of Zenda ,Lyle Wheeler
1937,Souls at Sea ,"Hans Dreier, Roland Anderson"
1937,Walter Wanger's Vogues of 1938 ,Alexander Toluboff
1937,Wee Willie Winkie ,"William S. Darling, David Hall"
1937,You're a Sweetheart ,Jack Otterson
1937,In Old Chicago ,Robert Webb
1937,The Life of Emile Zola ,Russ Saunders
1937,Lost Horizon ,"C. C. Coleman, Jr."
1937,Souls at Sea ,Hal Walker
1937,A Star Is Born ,Eric Stacey
1937,Dead End ,Gregg Toland
1937,The Good Earth ,Karl Freund
1937,Wings over Honolulu ,Joseph Valentine
1937,Busby Berkeley,The Finale number from Varsity Show
1937,Bobby Connolly,"Too Marvelous for Words number from Ready, Willing and Able"
1937,Dave Gould,All God's Children Got Rhythm number from A Day at the Races
1937,Sammy Lee,Swing Is Here to Stay number from Ali Baba Goes to Town
1937,Harry Losee,Prince Igor Suite number from Thin Ice
1937,Hermes Pan,Fun House number from A Damsel in Distress
1937,LeRoy Prinz,Luau number from Waikiki Wedding
1937,The Awful Truth ,Leo McCarey
1937,The Good Earth ,Sidney Franklin
1937,The Life of Emile Zola ,William Dieterle
1937,Stage Door ,Gregory La Cava
1937,A Star Is Born ,William Wellman
1937,The Awful Truth ,Al Clark
1937,Captains Courageous ,Elmo Veron
1937,The Good Earth ,Basil Wrangell
1937,Lost Horizon ,"Gene Havlick, Gene Milford"
1937,One Hundred Men and a Girl ,Bernard W. Burton
1937,The Hurricane ,"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)"
1937,In Old Chicago ,"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)"
1937,The Life of Emile Zola ,"Warner Brothers Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)"
1937,Lost Horizon ,"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)"
1937,Make a Wish ,"Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)"
1937,Maytime ,"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)"
1937,One Hundred Men and a Girl ,"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)"
1937,Portia on Trial ,"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)"
1937,The Prisoner of Zenda ,"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)"
1937,Quality Street ,"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)"
1937,Snow White and the Seven Dwarfs ,"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)"
1937,Something to Sing About ,"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)"
1937,Souls at Sea ,"Paramount Studio Music Department, Boris Morros, head of department  (Score by W. Franke Harling and Milan Roder)"
1937,Way Out West ,"Hal Roach Studio Music Department, Marvin Hatley, head of department  (Score by Marvin Hatley)"
1937,"""Remember Me"" from Mr. Dodd Takes the Air",Music by Harry Warren; Lyrics by Al Dubin
1937,"""Sweet Leilani"" from Waikiki Wedding",Music and Lyrics by Harry Owens
1937,"""That Old Feeling"" from Walter Wanger's Vogues of 1938",Music by Sammy Fain; Lyrics by Lew Brown
1937,"""They Can't Take That Away From Me"" from Shall We Dance",Music by George Gershwin; Lyrics by Ira Gershwin
1937,"""Whispers In The Dark"" from Artists and Models",Music by Frederick Hollander; Lyrics by Leo Robin
1937,The Awful Truth ,Columbia
1937,Captains Courageous ,Metro-Goldwyn-Mayer
1937,Dead End ,Samuel Goldwyn Productions
1937,The Good Earth ,Metro-Goldwyn-Mayer
1937,In Old Chicago ,20th Century-Fox
1937,The Life of Emile Zola ,Warner Brothers
1937,Lost Horizon ,Columbia
1937,One Hundred Men and a Girl ,Universal
1937,Stage Door ,RKO Radio
1937,A Star Is Born ,Selznick International Pictures
1937,Educated Fish ,Paramount
1937,The Little Match Girl ,"Charles Mintz, Producer"
1937,The Old Mill ,"Walt Disney, Producer"
1937,The Man without a Country ,Warner Brothers
1937,Penny Wisdom ,"Pete Smith, Producer"
1937,Popular Science J-7-1 ,Paramount
1937,A Night at the Movies ,Metro-Goldwyn-Mayer
1937,The Private Life of the Gannets ,Skibo Productions
1937,Romance of Radium ,"Pete Smith, Producer"
1937,Deep South ,RKO Radio
1937,Should Wives Work? ,RKO Radio
1937,Torture Money ,Metro-Goldwyn-Mayer
1937,The Girl Said No ,"Grand National Studio Sound Department, A. E. Kaye, Sound Director"
1937,Hitting a New High ,"RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1937,The Hurricane ,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director"
1937,In Old Chicago ,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director"
1937,The Life of Emile Zola ,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1937,Lost Horizon ,"Columbia Studio Sound Department, John Livadary, Sound Director"
1937,Maytime ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1937,One Hundred Men and a Girl ,"Universal Studio Sound Department, Homer G. Tasker, Sound Director"
1937,Topper ,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director"
1937,Wells Fargo ,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director"
1937,Black Legion ,Robert Lord
1937,In Old Chicago ,Niven Busch
1937,The Life of Emile Zola ,"Heinz Herald, Geza Herczeg"
1937,One Hundred Men and a Girl ,Hans Kraly
1937,A Star Is Born ,"William A. Wellman, Robert Carson"
1937,The Awful Truth ,Vina Delmar
1937,Captains Courageous ,"John Lee Mahin, Marc Connelly, Dale Van Every"
1937,The Life of Emile Zola ,"Norman Reilly Raine, Heinz Herald, Geza Herczeg"
1937,Stage Door ,"Morris Ryskind, Anthony Veiller"
1937,A Star Is Born ,"Dorothy Parker, Alan Campbell, Robert Carson"
1937,Mack Sennett,
1937,Edgar Bergen,"""Charlie McCarthy"""
1937,The Museum of Modern Art Film Library,
1937,W. Howard Greene,A Star Is Born
1937,Darryl F. Zanuck,
1938,Charles Boyer,Algiers
1938,James Cagney,Angels with Dirty Faces
1938,Robert Donat,The Citadel
1938,Leslie Howard,Pygmalion
1938,Spencer Tracy,Boys Town
1938,Walter Brennan,Kentucky
1938,John Garfield,Four Daughters
1938,Gene Lockhart,Algiers
1938,Robert Morley,Marie Antoinette
1938,Basil Rathbone,If I Were King
1938,Fay Bainter,White Banners
1938,Bette Davis,Jezebel
1938,Wendy Hiller,Pygmalion
1938,Norma Shearer,Marie Antoinette
1938,Margaret Sullavan,Three Comrades
1938,Fay Bainter,Jezebel
1938,Beulah Bondi,Of Human Hearts
1938,Billie Burke,Merrily We Live
1938,Spring Byington,You Can't Take It with You
1938,Miliza Korjus,The Great Waltz
1938,The Adventures of Robin Hood ,Carl J. Weyl
1938,The Adventures of Tom Sawyer ,Lyle Wheeler
1938,Alexander's Ragtime Band ,"Bernard Herzbrun, Boris Leven"
1938,Algiers ,Alexander Toluboff
1938,Carefree ,Van Nest Polglase
1938,The Goldwyn Follies ,Richard Day
1938,Holiday ,"Stephen Goosson, Lionel Banks"
1938,If I Were King ,"Hans Dreier, John Goodman"
1938,Mad about Music ,Jack Otterson
1938,Marie Antoinette ,Cedric Gibbons
1938,Merrily We Live ,Charles D. Hall
1938,Algiers ,James Wong Howe
1938,Army Girl ,"Ernest Miller, Harry Wild"
1938,The Buccaneer ,Victor Milner
1938,The Great Waltz ,Joseph Ruttenberg
1938,Jezebel ,Ernest Haller
1938,Mad about Music ,Joseph Valentine
1938,Merrily We Live ,Norbert Brodine
1938,Suez ,Peverell Marley
1938,Vivacious Lady ,Robert de Grasse
1938,You Can't Take It with You ,Joseph Walker
1938,The Young in Heart ,Leon Shamroy
1938,Angels with Dirty Faces ,Michael Curtiz
1938,Boys Town ,Norman Taurog
1938,The Citadel ,King Vidor
1938,Four Daughters ,Michael Curtiz
1938,You Can't Take It with You ,Frank Capra
1938,The Adventures of Robin Hood ,Ralph Dawson
1938,Alexander's Ragtime Band ,Barbara McLean
1938,The Great Waltz ,Tom Held
1938,Test Pilot ,Tom Held
1938,You Can't Take It with You ,Gene Havlick
1938,The Adventures of Robin Hood ,Erich Wolfgang Korngold
1938,Army Girl ,Victor Young
1938,Block-Heads ,Marvin Hatley
1938,Blockade ,Werner Janssen
1938,Breaking the Ice ,Victor Young
1938,The Cowboy and the Lady ,Alfred Newman
1938,If I Were King ,Richard Hageman
1938,Marie Antoinette ,Herbert Stothart
1938,Pacific Liner ,Russell Bennett
1938,Suez ,Louis Silvers
1938,The Young in Heart ,Franz Waxman
1938,Alexander's Ragtime Band ,Alfred Newman
1938,Carefree ,Victor Baravalle
1938,Girls' School ,"Morris Stoloff, Gregory Stone"
1938,The Goldwyn Follies ,Alfred Newman
1938,Jezebel ,Max Steiner
1938,Mad about Music ,"Charles Previn, Frank Skinner"
1938,Storm over Bengal ,Cy Feuer
1938,Sweethearts ,Herbert Stothart
1938,There Goes My Heart ,Marvin Hatley
1938,Tropic Holiday ,Boris Morros
1938,The Young in Heart ,Franz Waxman
1938,"""Always And Always"" from Mannequin",Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright
1938,"""Change Partners"" from Carefree",Music and Lyrics by Irving Berlin
1938,"""The Cowboy And The Lady"" from The Cowboy and the Lady",Music by Lionel Newman; Lyrics by Arthur Quenzer
1938,"""Dust"" from Under Western Stars",Music and Lyrics by Johnny Marvin
1938,"""Jeepers Creepers"" from Going Places",Music by Harry Warren; Lyrics by Johnny Mercer
1938,"""Merrily We Live"" from Merrily We Live",Music by Phil Charig; Lyrics by Arthur Quenzer
1938,"""A Mist Over The Moon"" from The Lady Objects",Music by Ben Oakland; Lyrics by Oscar Hammerstein II
1938,"""My Own"" from That Certain Age",Music by Jimmy McHugh; Lyrics by Harold Adamson
1938,"""Now It Can Be Told"" from Alexander's Ragtime Band",Music and Lyrics by Irving Berlin
1938,"""Thanks For The Memory"" from The Big Broadcast of 1938",Music by Ralph Rainger; Lyrics by Leo Robin
1938,The Adventures of Robin Hood ,Warner Brothers-First National
1938,Alexander's Ragtime Band ,20th Century-Fox
1938,Boys Town ,Metro-Goldwyn-Mayer
1938,The Citadel ,Metro-Goldwyn-Mayer
1938,Four Daughters ,Warner Brothers-First National
1938,Grand Illusion ,Realization D'Art Cinematographique
1938,Jezebel ,Warner Brothers
1938,Pygmalion ,Metro-Goldwyn-Mayer
1938,Test Pilot ,Metro-Goldwyn-Mayer
1938,You Can't Take It with You ,Columbia
1938,Brave Little Tailor ,"Walt Disney, Producer"
1938,Ferdinand the Bull ,"Walt Disney, Producer"
1938,Good Scouts ,"Walt Disney, Producer"
1938,Hunky and Spunky ,Paramount
1938,Mother Goose Goes Hollywood ,"Walt Disney, Producer"
1938,The Great Heart ,Metro-Goldwyn-Mayer
1938,That Mothers Might Live ,Metro-Goldwyn-Mayer
1938,Timber Toppers ,20th Century-Fox
1938,Declaration of Independence ,Warner Brothers
1938,Swingtime in the Movies ,Warner Brothers
1938,They're Always Caught ,Metro-Goldwyn-Mayer
1938,Army Girl ,"Republic Studio Sound Department, Charles L. Lootens, Sound Director"
1938,The Cowboy and the Lady ,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director"
1938,Four Daughters ,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1938,If I Were King ,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director"
1938,Merrily We Live ,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director"
1938,Suez ,"20th Century-Fox Studio Sound Department, Edmund H. Hansen, Sound Director"
1938,Sweethearts ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1938,That Certain Age ,"Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1938,Vivacious Lady ,"RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1938,You Can't Take It with You ,"Columbia Studio Sound Department, John Livadary, Sound Director"
1938,Alexander's Ragtime Band ,Irving Berlin
1938,Angels with Dirty Faces ,Rowland Brown
1938,Blockade ,John Howard Lawson
1938,Boys Town ,"Dore Schary, Eleanore Griffin"
1938,Mad about Music ,"Marcella Burke, Frederick Kohner"
1938,Test Pilot ,Frank Wead
1938,Boys Town ,"John Meehan, Dore Schary"
1938,The Citadel ,"Ian Dalrymple, Frank Wead, Elizabeth Hill"
1938,Four Daughters ,"Julius J. Epstein, Lenore Coffee"
1938,Pygmalion ,"Screenplay and Dialogue by George Bernard Shaw; Adaptation by W. P. Lipscomb, Cecil Lewis, Ian Dalrymple"
1938,You Can't Take It with You ,Robert Riskin
1938,Deanna Durbin and Mickey Rooney,
1938,Harry M. Warner,
1938,Walt Disney,Snow White and the Seven Dwarfs
1938,Oliver Marsh and Allen Davey,Sweethearts
1938,Spawn of the North,
1938,J. Arthur Ball,
1938,Samuel Goldwyn,
1938,Joe Pasternak,
1938,David O. Selznick,
1938,Hunt Stromberg,
1938,Hal B. Wallis,
1938,Walter Wanger,
1938,Darryl F. Zanuck,
1939,Robert Donat,"Goodbye, Mr. Chips"
1939,Clark Gable,Gone with the Wind
1939,Laurence Olivier,Wuthering Heights
1939,Mickey Rooney,Babes in Arms
1939,James Stewart,Mr. Smith Goes to Washington
1939,Brian Aherne,Juarez
1939,Harry Carey,Mr. Smith Goes to Washington
1939,Brian Donlevy,Beau Geste
1939,Thomas Mitchell,Stagecoach
1939,Claude Rains,Mr. Smith Goes to Washington
1939,Bette Davis,Dark Victory
1939,Irene Dunne,Love Affair
1939,Greta Garbo,Ninotchka
1939,Greer Garson,"Goodbye, Mr. Chips"
1939,Vivien Leigh,Gone with the Wind
1939,Olivia de Havilland,Gone with the Wind
1939,Geraldine Fitzgerald,Wuthering Heights
1939,Hattie McDaniel,Gone with the Wind
1939,Edna May Oliver,Drums along the Mohawk
1939,Maria Ouspenskaya,Love Affair
1939,Beau Geste ,"Hans Dreier, Robert Odell"
1939,Captain Fury ,Charles D. Hall
1939,First Love ,"Jack Otterson, Martin Obzina"
1939,Gone with the Wind ,Lyle Wheeler
1939,Love Affair ,"Van Nest Polglase, Al Herman"
1939,Man of Conquest ,John Victor Mackay
1939,Mr. Smith Goes to Washington ,Lionel Banks
1939,The Private Lives of Elizabeth and Essex ,Anton Grot
1939,The Rains Came ,"William Darling, George Dudley"
1939,Stagecoach ,Alexander Toluboff
1939,The Wizard of Oz ,"Cedric Gibbons, William A. Horning"
1939,Wuthering Heights ,James Basevi
1939,First Love ,Joseph Valentine
1939,The Great Victor Herbert ,Victor Milner
1939,Gunga Din ,Joseph H. August
1939,Intermezzo ,Gregg Toland
1939,Juarez ,Tony Gaudio
1939,Lady of the Tropics ,George Folsey
1939,Of Mice and Men ,Norbert Brodine
1939,Only Angels Have Wings ,Joseph Walker
1939,The Rains Came ,Arthur Miller
1939,Stagecoach ,Bert Glennon
1939,Wuthering Heights ,Gregg Toland
1939,Drums along the Mohawk ,"Ray Rennahan, Bert Glennon"
1939,Four Feathers ,"Georges Perinal, Osmond Borradaile"
1939,Gone with the Wind ,"Ernest Haller, Ray Rennahan"
1939,The Mikado ,"William V. Skall, Bernard Knowles"
1939,The Private Lives of Elizabeth and Essex ,"Sol Polito, W. Howard Greene"
1939,The Wizard of Oz ,Hal Rosson
1939,Gone with the Wind ,Victor Fleming
1939,"Goodbye, Mr. Chips ",Sam Wood
1939,Mr. Smith Goes to Washington ,Frank Capra
1939,Stagecoach ,John Ford
1939,Wuthering Heights ,William Wyler
1939,Gone with the Wind ,"Hal C. Kern, James E. Newcom"
1939,"Goodbye, Mr. Chips ",Charles Frend
1939,Mr. Smith Goes to Washington ,"Gene Havlick, Al Clark"
1939,The Rains Came ,Barbara McLean
1939,Stagecoach ,"Otho Lovering, Dorothy Spencer"
1939,Dark Victory ,Max Steiner
1939,Eternally Yours ,Werner Janssen
1939,Golden Boy ,Victor Young
1939,Gone with the Wind ,Max Steiner
1939,Gulliver's Travels ,Victor Young
1939,The Man in the Iron Mask ,"Lud Gluskin, Lucien Moraweck"
1939,Man of Conquest ,Victor Young
1939,Nurse Edith Cavell ,Anthony Collins
1939,Of Mice and Men ,Aaron Copland
1939,The Rains Came ,Alfred Newman
1939,The Wizard of Oz ,Herbert Stothart
1939,Wuthering Heights ,Alfred Newman
1939,Babes in Arms ,"George E. Stoll, Roger Edens"
1939,First Love ,Charles Previn
1939,The Great Victor Herbert ,"Phil Boutelje, Arthur Lange"
1939,The Hunchback of Notre Dame ,Alfred Newman
1939,Intermezzo ,Lou Forbes
1939,Mr. Smith Goes to Washington ,Dimitri Tiomkin
1939,Of Mice and Men ,Aaron Copland
1939,The Private Lives of Elizabeth and Essex ,Erich Wolfgang Korngold
1939,She Married a Cop ,Cy Feuer
1939,Stagecoach ,"Richard Hageman, Frank Harling, John Leipold, Leo Shuken"
1939,Swanee River ,Louis Silvers
1939,They Shall Have Music ,Alfred Newman
1939,Way Down South ,Victor Young
1939,"""Faithful Forever"" from Gulliver's Travels",Music by Ralph Rainger; Lyrics by Leo Robin
1939,"""I Poured My Heart Into A Song"" from Second Fiddle",Music and Lyrics by Irving Berlin
1939,"""Over The Rainbow"" from The Wizard of Oz",Music by Harold Arlen; Lyrics by E. Y. Harburg
1939,"""Wishing"" from Love Affair",Music and Lyrics by Buddy de Sylva
1939,Dark Victory ,Warner Brothers-First National
1939,Gone with the Wind ,Selznick International Pictures
1939,"Goodbye, Mr. Chips ",Metro-Goldwyn-Mayer
1939,Love Affair ,RKO Radio
1939,Mr. Smith Goes to Washington ,Columbia
1939,Ninotchka ,Metro-Goldwyn-Mayer
1939,Of Mice and Men ,Hal Roach (production company)
1939,Stagecoach ,Walter Wanger (production company)
1939,The Wizard of Oz ,Metro-Goldwyn-Mayer
1939,Wuthering Heights ,Samuel Goldwyn Productions
1939,Detouring America ,Warner Brothers
1939,Peace on Earth ,Metro-Goldwyn-Mayer
1939,The Pointer ,"Walt Disney, Producer"
